TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 11,Whitley,202149,11-20035.00,STP,,STP 9040(035),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP11800262001,2020-10-09,1182535.5,1182535.5
Pavement Asset Management,District 03,Metcalfe,202158,03-20034.00,STP,,STP 9040 (023),SCOTTY'S CONTRACTING & STONE LLC,MP08500902001,2020-10-09,858931.41,858931.41
Pavement Asset Management,District 02,Hopkins,202175,02-20052.00,STP,,STP 9040 (013),SCOTTY'S CONTRACTING & STONE LLC,MP05400622001,2020-10-09,1274166.73,329616.04
Pavement Asset Management,District 02,Hopkins,202175,02-20052.00,STP,,STP 9040 (013),SCOTTY'S CONTRACTING & STONE LLC,MP05401092001,2020-10-09,1274166.73,669220.47
Pavement Asset Management,District 02,Hopkins,202175,02-20052.00,STP,,STP 9040 (013),SCOTTY'S CONTRACTING & STONE LLC,MP054041A2001,2020-10-09,1274166.73,275330.23
Pavement Asset Management,District 07,Anderson,202188,07-20038.00,STP,,STP 9040(001),MAGO CONSTRUCTION COMPANY LLC,MP00300532001,2020-10-09,1652094.9,371311.04
Pavement Asset Management,District 07,Anderson,202188,07-20038.00,,NHPP,NHPP 9040(001),MAGO CONSTRUCTION COMPANY LLC,MP003127B2001,2020-10-09,1652094.9,1280783.88
Pavement Asset Management,District 02,Caldwell,202192,02-00055.00,STP,,STP 9040 (006),ROGERS GROUP INC,MP01700622001,2020-10-09,871350.87,871350.87
Pavement Asset Management,District 11,Harlan,202208,11-20032.00,STP,,STP 9040(011),MOUNTAIN ENTERPRISES INC,MP04802212001,2020-10-09,1218594.0,1218594.0
Pavement Asset Management,District 12,Lawrence,202232,12-20008.00,STP,,STP 9040(015),MOUNTAIN ENTERPRISES INC,MP06400322002,2020-10-09,1017811.1,1017811.1
Pavement Asset Management,District 05,Shelby,202271,05-20057.00,STP,,STP 9040 (031),LOUISVILLE PAVING COMPANY INC,MP10600602001,2020-10-09,1234058.48,1234058.48
Pavement Asset Management,District 09,Mason,202215,09-20024.00,STP,,STP 9040(021),H G MAYS CORPORATION,MP08100622001,2020-10-09,836146.75,316299.73
Pavement Asset Management,District 09,Mason,202215,09-20024.00,STP,,STP 9040(021),H G MAYS CORPORATION,MP08125162001,2020-10-09,836146.75,208254.82
Pavement Asset Management,District 09,Mason,202215,09-20024.00,STP,,STP 9040(021),H G MAYS CORPORATION,MP08100082001,2020-10-09,836146.75,311592.2
Pavement Asset Management,District 12,Letcher,202253,12-20009.00,,NHPP,NHPP 9040(016),MOUNTAIN ENTERPRISES INC,MP06700072002,2020-10-09,1333730.4,645747.11
Pavement Asset Management,District 12,Letcher,202253,12-20009.00,,NHPP,NHPP 9040(016),MOUNTAIN ENTERPRISES INC,MP06700072003,2020-10-09,1333730.4,687983.29
Pavement Asset Management,District 01,Livingston,202274,01-20035.00,STP,,STP 9040 (018),JIM SMITH CONTRACTING COMPANY LLC,MP07004532001,2020-10-09,2045662.18,1396946.45
Pavement Asset Management,District 01,Livingston,202274,01-20035.00,STP,,STP 9040 (018),JIM SMITH CONTRACTING COMPANY LLC,MP07000622001,2020-10-09,2045662.18,648715.73
Pavement Asset Management,District 10,Morgan,202124,10-20026.00,STP,,STP 9040(024),HINKLE CONTRACTING COMPANY LLC,MP08800072001,2020-10-09,2158177.26,848380.42
Pavement Asset Management,District 10,Morgan,202124,10-20026.00,STP,,STP 9040(024),HINKLE CONTRACTING COMPANY LLC,MP08804602001,2020-10-09,2158177.26,267093.83
Pavement Asset Management,District 10,Morgan,202124,10-20026.00,STP,,STP 9040(024),HINKLE CONTRACTING COMPANY LLC,MP08804602002,2020-10-09,2158177.26,1042703.02
Pavement Asset Management,District 05,Franklin,202171,05-20058.00,STP,,STP 9040 (009),H G MAYS CORPORATION,MP03735052001,2020-10-09,663223.71,30485.85
Pavement Asset Management,District 05,Franklin,202171,05-20058.00,,NHPP,NHPP 9040 (009),H G MAYS CORPORATION,MP03701272002,2020-10-09,663223.71,378545.25
Pavement Asset Management,District 05,Franklin,202171,05-20058.00,STP,,STP 9040 (009),H G MAYS CORPORATION,MP03722612001,2020-10-09,663223.71,254192.6
Pavement Asset Management,District 10,Wolfe,202112,10-20029.00,STP,,STP 9040(036),HINKLE CONTRACTING COMPANY LLC,MP11900152001,2020-10-09,578828.83,578828.83
Pavement Asset Management,District 10,Breathitt,202216,10-20028.00,STP,,STP 9040(004),HINKLE CONTRACTING COMPANY LLC,MP01300282001,2020-10-09,921438.38,641798.68
Pavement Asset Management,District 10,Breathitt,202216,10-20028.00,STP,,STP 9040(004),HINKLE CONTRACTING COMPANY LLC,MP01300302001,2020-10-09,921438.38,279639.69
Highway Improvement,District 05,Jefferson,201031,05-10032.00,,NHPP,NHPP 0656(087),M&M SERVICES CO INC,DE05600652031,2020-09-25,137500.0,137500.0
Highway Improvement,District 10,Powell,201315,10-05015.00,,NHPP,NHPP 0061 080,WALKER CONSTRUCTION & MATERIALS LLC,DE09990002015,2020-09-25,1091845.38,1091845.38
Pavement Asset Management,District 03,Barren,202154,03-20033.00,STP,,STP 5082(025),CHARLES DEWEESE CONSTRUCTION INC,MP005031W2001,2020-09-25,801424.05,766247.97
Pavement Asset Management,District 03,Barren,202154,,,FE01,FE01 005 031W 000-007,CHARLES DEWEESE CONSTRUCTION INC,MP005031W2002,2020-09-25,801424.05,35176.08
Bridge Asset Management,District 08,Cumberland,202953,08-01061.00,STP,,STP 0910 (057),SEMINOLE EQUIPMENT INC,MB02900902002,2020-09-25,1334000.0,746561.41
Bridge Asset Management,District 08,Cumberland,202953,08-01060.00,STP,,STP 1611 (007),SEMINOLE EQUIPMENT INC,MB02900612001,2020-09-25,1334000.0,587438.59
Bridge Asset Management,District 09,Boyd,202958,09-10015.00,STP,,STP 0903 (214),SEMINOLE EQUIPMENT INC,MB01000602001,2020-09-25,1056000.0,1056000.0
Highway Improvement,District 10,Morgan,201030,,,FE01,FE01 088 0460 017-018,FREDERICK & MAY CONSTRUCTION CO,DE08804602030,2020-09-25,61766.0,61766.0
Highway Improvement,District 03,Warren,201027,03-02042.00,,NHPP,NHPP 0031 (014),SCOTTY'S CONTRACTING & STONE LLC,DE11490072027,2020-09-25,7668003.46,7668003.46
Highway Improvement,District 04,Grayson,201301,04-20000.00,,NHPP,NHPP 0021 (052),SCOTTY'S CONTRACTING & STONE LLC,DE04390012001,2020-09-25,3255184.8,3255184.8
Highway Improvement,District 08,Pulaski,201305,08-00059.00,,NHPP,NHPP 4611 (009),BIZZACK CONSTRUCTION LLC,DE10004612005,2020-09-25,49454225.41,49454225.41
Highway Improvement,District 06,Kenton,201312,06-00419.00,,,STPM 3002 (258),PRUS CONSTRUCTION COMPANY,DE05923732012,2020-09-25,7517313.06,7517313.06
Pavement Asset Management,District 04,Washington,202091,04-20034.00,,NHPP,NHPP 0551(050),MAC CONSTRUCTION & EXCAVATING INC,MP11505552001,2020-09-25,1665000.0,1665000.0
Pavement Asset Management,District 04,Various,202275,04-20004.00,,NHPP,NHPP 0021 (048),RB PAVING AND CONSTRUCTION LLC,MP01690012001,2020-09-25,1460083.25,421767.21
Pavement Asset Management,District 04,Various,202275,04-20004.00,,NHPP,NHPP 0021 (047),RB PAVING AND CONSTRUCTION LLC,MP04390012001,2020-09-25,1460083.25,1038316.04
Safety,District 03,Warren,204000,03-09015.00,,HSIP,HSIP 5073 (005),SCOTTY'S CONTRACTING & STONE LLC,03114023420001,2020-09-25,2082708.43,2082708.43
Safety,District 09,Rowan,204117,09-09008.00,,HSIP,HSIP 5211 (118),FREDERICK & MAY CONSTRUCTION CO,0910300602001,2020-09-25,2155625.72,2155625.72
Safety,District 08,Pulaski,204123,08-09007.00,,HSIP,HSIP 5181 (006),THE ALLEN COMPANY INC,0810000392001,2020-09-25,1822704.04,1822704.04
Safety,District 01,McCracken,204208,01-09017.00,,HSIP,HSIP 0601 (209),JIM SMITH CONTRACTING COMPANY LLC,0107300602002,2020-09-25,2422710.8,2422710.8
Safety,District 06,Kenton,204407,06-09014.00,,HSIP,HSIP 5217 (17),EATON ASPHALT PAVING CO INC,0605900172001,2020-09-25,672480.86,672480.86
Pavement Asset Management,District 02,Various,202164,02-20045.00,,NHPP,NHPP 8687(001),YAGER MATERIALS CORP,MP03003312001,2020-09-25,161864.75,161864.75
Pavement Asset Management,District 02,Hancock,202245,02-20051.00,STP,,STP 6000(180),YAGER MATERIALS CORP,MP04635432001,2020-09-25,194748.52,194748.52
Highway Improvement,District 05,Jefferson,201007,05-20020.00,,NHPP,NHPP IM 2652 (026),MAC CONSTRUCTION & EXCAVATING INC,DE05602652007,2020-09-25,3487000.0,3487000.0
Bridge Asset Management,District 06,Kenton,202992,06-10005.00,STP,,STP 8198 (005),LITHKO RESTORATION TECHNOLOGIES LLC,MB05900172001,2020-09-25,4781096.12,4781096.12
Safety,District 03,Allen,204206,03-09014.00,,HSIP,HSIP 5071 (019),SCOTTY'S CONTRACTING & STONE LLC,0300201002001,2020-09-25,1967720.53,1967720.53
Pavement Asset Management,District 03,Butler,202074,,,FD05,FD05 016 0231 000-006,SCOTTY'S CONTRACTING & STONE LLC,MP01602312001,2020-09-25,537864.45,537864.45
Pavement Asset Management,District 06,Boone,202241,,,FD05,FD05 008 3503 000-002,RIEGLER BLACKTOP INC,MP00835032001,2020-09-25,301377.1,301377.1
Pavement Asset Management,District 06,Boone,202251,,,FD05,FD05 008 3060 000-003,EATON ASPHALT PAVING CO INC,MP00830602001,2020-09-25,339313.5,339313.5
Pavement Asset Management,District 06,Campbell,202262,,,FD05,FD05 019 0915 000-003,MAGO CONSTRUCTION COMPANY LLC,MP01909152001,2020-09-25,236651.57,236651.57
Pavement Asset Management,District 05,Bullitt,202150,,,FD05,FD05 015 6313 000-002,MAGO CONSTRUCTION COMPANY LLC,MP01563132001,2020-09-25,157582.4,157582.4
Pavement Asset Management,District 01,Calloway,202152,,,FD05,FD05 018 1327 000-003,MURRAY PAVING INC,MP01813272001,2020-09-25,262955.0,262955.0
Pavement Asset Management,District 03,Allen,202180,,,FD05,FD05 002 0234 000-005,SCOTTY'S CONTRACTING & STONE LLC,MP00202342001,2020-09-25,419613.93,419613.93
Pavement Asset Management,District 06,Bracken,202234,,,FD05,FD05 012 0019 007-009,MAGO CONSTRUCTION COMPANY LLC,MP01200192001,2020-09-25,73801.79,73801.79
Pavement Asset Management,District 06,Boone,202249,,,FD05,FD05 008 0014 000-003,EATON ASPHALT PAVING CO INC,MP00800142001,2020-09-25,291917.0,291917.0
Pavement Asset Management,District 05,Bullitt,202261,,,FD05,FD05 015 031E 000-004,LOUISVILLE PAVING COMPANY INC,MP015031E2001,2020-09-25,555675.32,555675.32
Pavement Asset Management,District 04,Hardin,202065,,,FD05,FD05 047 1600 000-004,SCOTTY'S CONTRACTING & STONE LLC,MP04716002001,2020-09-25,354640.15,354640.15
Pavement Asset Management,District 04,Hardin,202134,,,FD05,FD05 047 31WX 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP04731WX2001,2020-09-25,206007.0,206007.0
Pavement Asset Management,District 05,Jefferson,202170,,,FD05,FD05 056 031W 020-023,LOUISVILLE PAVING COMPANY INC,MP056031W2001,2020-09-25,564690.17,564690.17
Pavement Asset Management,District 04,Hardin,202172,,,FD05,FD05 047 031W 034-036,LOUISVILLE PAVING COMPANY INC,MP047031W2001,2020-09-25,218270.58,218270.58
Pavement Asset Management,District 01,Fulton,202178,,,FD05,FD05 038 0309 004-005,MURRAY PAVING INC,MP03803092001,2020-09-25,79295.0,79295.0
Pavement Asset Management,District 01,Crittenden,202179,,,FD05,FD05 028 0070 005-010,RB PAVING AND CONSTRUCTION LLC,MP02800702001,2020-09-25,284732.7,284732.7
Pavement Asset Management,District 04,Hardin,202181,,,FD05,FD05 047 031W 014-017,SCOTTY'S CONTRACTING & STONE LLC,MP047031W2002,2020-09-25,409513.3,409513.3
Pavement Asset Management,District 09,Fleming,202205,,,FD05,FD05 035 011X 000-003,H G MAYS CORPORATION,MP035011X2001,2020-09-25,280920.0,280920.0
Pavement Asset Management,District 09,Fleming,202206,,,FD05,FD05 035 0032 000-006,H G MAYS CORPORATION,MP03500322002,2020-09-25,461603.0,461603.0
Pavement Asset Management,District 05,Jefferson,202210,,,FD05,FD05 056 1865 000-001,FLYNN BROTHERS CONTRACTING INC,MP05618652001,2020-09-25,216228.67,216228.67
Pavement Asset Management,District 05,Jefferson,202229,,,FD05,FD05 056 1934 010-012,FLYNN BROTHERS CONTRACTING INC,MP05619342001,2020-09-25,258017.27,258017.27
Pavement Asset Management,District 05,Jefferson,202236,,,FD05,FD05 056 1020 007-010,FLYNN BROTHERS CONTRACTING INC,MP05610202001,2020-09-25,325383.93,325383.93
Pavement Asset Management,District 02,Henderson,202250,,,FD05,FD05 051 041A 000-005,RB PAVING AND CONSTRUCTION LLC,MP051041A2001,2020-09-25,433801.79,433801.79
Pavement Asset Management,District 06,Grant,202257,,,FD05,FD05 041 0036 014-015,MAGO CONSTRUCTION COMPANY LLC,MP04100362001,2020-09-25,49362.0,49362.0
Pavement Asset Management,District 05,Jefferson,202259,,,FD05,FD05 056 6323 000-001,MAC CONSTRUCTION & EXCAVATING INC,MP05663232001,2020-09-25,52100.0,52100.0
Pavement Asset Management,District 05,Jefferson,202260,,,FD05,FD05 056 0864 006-008,FLYNN BROTHERS CONTRACTING INC,MP05608642001,2020-09-25,40411.04,40411.04
Pavement Asset Management,District 06,Boone,202028,,,FE01,FE01 008 3147 000-001,BARRETT PAVING MATERIALS INC,MP00831472002,2020-09-25,140843.5,22376.93
Pavement Asset Management,District 06,Boone,202028,,,FD05,FD05 008 3147 000-001,BARRETT PAVING MATERIALS INC,MP00831472001,2020-09-25,140843.5,118466.57
Pavement Asset Management,District 11,Knox,202093,,,FD05,FD05 061 3085 000-003,HINKLE CONTRACTING COMPANY LLC,MP06130852001,2020-09-25,224644.3,179081.22
Pavement Asset Management,District 11,Knox,202093,,,FD05,FD05 061 2413 000-001,HINKLE CONTRACTING COMPANY LLC,MP06124132001,2020-09-25,224644.3,45563.08
Pavement Asset Management,District 12,Pike,202114,,,FD05,FD05 098 0197 010-017,MOUNTAIN ENTERPRISES INC,MP09801972001,2020-09-25,726750.5,726750.5
Pavement Asset Management,District 10,Menifee,202119,,,FD05,FD05 083 0036 000-007,WALKER CONSTRUCTION & MATERIALS LLC,MP08300362001,2020-09-25,849950.0,849950.0
Pavement Asset Management,District 06,Owen,202129,,,FD05,FD05 094 0127 003-006,MAGO CONSTRUCTION COMPANY LLC,MP09401272001,2020-09-25,317495.11,317495.11
Pavement Asset Management,District 05,Henry,202146,,,FD05,FD05 052 0022 007-008,MAGO CONSTRUCTION COMPANY LLC,MP05200222001,2020-09-25,214015.8,29951.69
Pavement Asset Management,District 05,Henry,202146,,,FD05,FD05 052 0055 000-002,MAGO CONSTRUCTION COMPANY LLC,MP05200552001,2020-09-25,214015.8,184064.12
Pavement Asset Management,District 12,Letcher,202174,,,FD05,FD05 067 0007 005-012,MOUNTAIN ENTERPRISES INC,MP06700072001,2020-09-25,662486.12,662486.12
Pavement Asset Management,District 04,Nelson,202183,,,FD05,FD05 090 0062 014-016,MAGO CONSTRUCTION COMPANY LLC,MP09000622001,2020-09-25,264140.0,264140.0
Pavement Asset Management,District 04,Nelson,202185,,,FD05,FD05 090 0062 012-014,MAGO CONSTRUCTION COMPANY LLC,MP09000622002,2020-09-25,152675.0,152675.0
Pavement Asset Management,District 05,Spencer,202187,,,FD05,FD05 108 2239 000-004,LOUISVILLE PAVING COMPANY INC,MP10822392001,2020-09-25,265720.7,265720.7
Pavement Asset Management,District 12,Lawrence,202209,,,FD05,FD05 064 0032 023-024,MOUNTAIN ENTERPRISES INC,MP06400322001,2020-09-25,96452.4,96452.4
Pavement Asset Management,District 04,Meade,202244,,,FD05,FD05 082 0868 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP08208682001,2020-09-25,132498.2,132498.2
Pavement Asset Management,District 06,Pendleton,202268,,,FD05,FD05 096 0027 014-018,MAGO CONSTRUCTION COMPANY LLC,MP09600272001,2020-09-25,581354.11,581354.11
Pavement Asset Management,District 01,Lyon,202282,,,FD05,FD05 072 0293 000-001,JIM SMITH CONTRACTING COMPANY LLC,MP07202932001,2020-09-25,50331.65,50331.65
Pavement Asset Management,District 06,Kenton,202291,,,FD05,FD05 059 0371 002-005,RIEGLER BLACKTOP INC,MP05903712001,2020-09-25,673806.9,673806.9
Pavement Asset Management,District 06,Kenton,202254,,,FD05,FD05 059 2373 000-001,EATON ASPHALT PAVING CO INC,MP05923732001,2020-09-25,118585.36,118585.36
Pavement Asset Management,District 05,Jefferson,202281,,,FD05,FD05 056 1703 004-006,FLYNN BROTHERS CONTRACTING INC,MP05617032001,2020-09-25,330087.9,330087.9
Pavement Asset Management,District 02,Hancock,202247,,,FD05,FD05 046 0334 003-006,YAGER MATERIALS CORP,MP04603342001,2020-09-25,160670.89,160670.89
Pavement Asset Management,District 06,Kenton,202290,,,FD05,FD05 059 0177 0011-020,RIEGLER BLACKTOP INC,MP05901772001,2020-09-25,852447.7,852447.7
Pavement Asset Management,District 05,Jefferson,202047,,,FD05,FD05 056 3069 000-001,FLYNN BROTHERS CONTRACTING INC,MP05630692001,2020-09-25,37794.41,37794.41
Pavement Asset Management,District 05,Jefferson,202265,,,FD05,FD05 056 060A 001-004,FLYNN BROTHERS CONTRACTING INC,MP056060A2001,2020-09-25,616904.46,616904.46
Pavement Asset Management,District 06,Kenton,202201,,,FD05,FD05 059 0536 003-005,EATON ASPHALT PAVING CO INC,MP05905362001,2020-09-25,129689.3,129689.3
Pavement Asset Management,District 06,Kenton,202202,,,FD05,FD05 059 0016 013-014,RIEGLER BLACKTOP INC,MP05900162001,2020-09-25,277147.0,277147.0
Pavement Asset Management,District 06,Kenton,202230,,,FD05,FD05 059 0236 001-003,RIEGLER BLACKTOP INC,MP05902362001,2020-09-25,188993.9,188993.9
Pavement Asset Management,District 06,Kenton,202233,,,FD05,FD05 059 1072 002-006,EATON ASPHALT PAVING CO INC,MP05910722001,2020-09-25,269433.9,269433.9
Safety,District 04,Hardin,201024,04-09008.00,,HSIP,HSIP 0311(040),LOUISVILLE PAVING COMPANY INC,DE047031W2025,2020-08-21,13540000.0,3935522.39
Highway Improvement,District 04,Hardin,201024,04-00154.00,,NHPP,NHPP 0311(046),LOUISVILLE PAVING COMPANY INC,DE047031W2024,2020-08-21,13540000.0,2027371.46
Highway Improvement,District 04,Hardin,201024,04-20011.00,,NHPP,NHPP 0311(046),LOUISVILLE PAVING COMPANY INC,DE047031W2026,2020-08-21,13540000.0,7577106.2
Highway Improvement,District 04,Hardin,201028,05-20043.00,,NHPP,NHPP 0655(125),E & B PAVING LLC,DE01500652028,2020-08-21,19144000.0,9603929.13
Highway Improvement,District 04,Hardin,201028,04-20032.00,,NHPP,NHPP 0655(125),E & B PAVING LLC,DE04700652028,2020-08-21,19144000.0,9540070.88
Highway Improvement,District 07,Jessamine,201029,07-00915.00,STP,,STP 2681 (032),LEXINGTON QUARRY COMPANY,DE05700682029,2020-08-21,1645813.65,1645813.65
Safety,District 07,Fayette,204118,07-09006.00,,HSIP,HSIP 8547 (012),DAVIS H ELLIOT CONSTRUCTION COMPANY INC,0703400272001,2020-08-21,244880.0,244880.0
Safety,District 07,Bourbon,204125,07-09011.00,,HSIP,HSIP 9010 (338),THE ALLEN COMPANY INC,0700905372001,2020-08-21,319081.96,319081.96
Safety,District 09,Various,204126,09-09010.00,,HSIP,HSIP 8065 (005),CENTRAL SEAL COMPANY,0904506932001,2020-08-21,90000.0,68522.86
Safety,District 09,Various,204126,09-09010.00,,HSIP,HSIP 9010 (435),CENTRAL SEAL COMPANY,0901023502001,2020-08-21,90000.0,21477.13
Safety,District 07,Scott,204127,07-09010.00,,HSIP,HSIP 5200 (060),ADAMS CONTRACTING LLC,0710500252001,2020-08-21,462776.35,462776.35
Safety,District 01,Various,204203,01-09010.00,,HSIP,HSIP 5009(024),WESTATE CONSTRUCTION INC,0100400622001,2020-08-21,2406214.83,62161.55
Safety,District 01,Various,204203,,,FD39,FD39 073 0062 003-004,WESTATE CONSTRUCTION INC,0107300622003,2020-08-21,2406214.83,292034.87
Safety,District 01,Various,204203,01-09010.00,,HSIP,HSIP 5009(024),WESTATE CONSTRUCTION INC,0107300622002,2020-08-21,2406214.83,2052018.44
Safety,District 10,Magoffin,204408,10-09011.00,,HSIP,HSIP 5338(010),MOUNTAIN ENTERPRISES INC,1007700072001,2020-08-21,463218.93,463218.93
Safety,District 06,Kenton,204411,06-09018.00,,HSIP,HSIP 5220 (001),RIEGLER BLACKTOP INC,0605901771901,2020-08-21,1732755.78,1732755.78
Pavement Asset Management,District 05,Jefferson,202609,05-10015.00,,,FJ11 056 0064 B00298N,E & B PAVING LLC,MB05600642001,2020-07-24,4595950.67,1600104.72
Pavement Asset Management,District 05,Jefferson,202609,05-10015.00,,,FJ11 056 0064 B00299N,E & B PAVING LLC,MB05600642002,2020-07-24,4595950.67,495022.38
Pavement Asset Management,District 05,Jefferson,202609,05-10015.00,,,FJ11 056 0064 B00300N,E & B PAVING LLC,MB05600642003,2020-07-24,4595950.67,1278739.96
Pavement Asset Management,District 05,Jefferson,202609,05-10015.00,,,FJ11 056 0064 B00301N,E & B PAVING LLC,MB05600642004,2020-07-24,4595950.67,487347.87
Pavement Asset Management,District 05,Jefferson,202609,05-10015.00,,,FJ11 056 0064 B00302N,E & B PAVING LLC,MB05600642005,2020-07-24,4595950.67,734735.75
Safety,District 05,Jefferson,204209,05-09019.00,,HSIP,HSIP 8725(012),SIGNAL POWER & LIGHT INCORPORATED,0505617472002,2020-07-24,123777.0,123777.0
Highway Improvement,District 10,Estill,201009,10-00208.00,STP,,STP 6000 139,HINKLE CONTRACTING COMPANY LLC,DE03316452009,2020-07-24,172422.62,172422.62
Highway Improvement,District 09,Rowan,201013,09-08914.00,"STP, BRZ",,STP BRZ 0903 (211),FREDERICK & MAY CONSTRUCTION CO,DE10310252013,2020-07-24,673533.55,673533.55
Highway Improvement,District 05,Shelby,201308,05-08511.00,STP,,STP 1551 (028),LOUISVILLE PAVING COMPANY INC,DE10600532008,2020-07-24,14264000.0,14264000.0
Safety,District 01,McCracken,204205,01-09013.00,,HSIP,HSIP 0451(008),JIM SMITH CONTRACTING COMPANY LLC,0104200452002,2020-07-24,1943618.59,924124.4
